order_item_id,order_id,product_id,quantity,unit_price,discount_pct,line_total
27792,8848,10,2,150,0,300.0
27793,8848,2,2,1500,0,3000.0
27794,8849,2,3,1500,0,4500.0
27795,8849,3,3,1200,0,3600.0
27796,8849,9,2,300,0,600.0
27797,8849,5,2,1100,0,2200.0
27798,8850,11,3,200,0,600.0
27799,8850,6,2,1300,0,2600.0
27800,8850,10,3,150,5,427.5
27801,8850,11,3,200,0,600.0
27802,8850,11,3,200,0,600.0
27803,8851,11,3,200,0,600.0
27804,8851,10,1,150,0,150.0
27805,8852,2,3,1500,5,4275.0
27806,8852,12,2,100,0,200.0
27807,8852,6,1,1300,0,1300.0
27808,8853,11,1,200,0,200.0
27809,8853,8,1,500,0,500.0
27810,8853,12,1,100,0,100.0
27811,8853,10,3,150,5,427.5
27812,8854,2,2,1500,0,3000.0
27813,8854,3,1,1200,0,1200.0
27814,8854,1,1,2500,0,2500.0
27815,8854,10,3,150,0,450.0
27816,8854,13,3,80,0,240.0
27817,8855,4,2,1800,0,3600.0
27818,8855,6,1,1300,0,1300.0
27819,8855,7,3,600,0,1800.0
27820,8856,14,3,400,0,1200.0
27821,8856,3,3,1200,0,3600.0
27822,8856,7,2,600,0,1200.0
27823,8857,2,3,1500,0,4500.0
27824,8857,14,3,400,0,1200.0
27825,8857,4,2,1800,0,3600.0
27826,8857,13,1,80,0,80.0
27827,8858,2,2,1500,0,3000.0
27828,8858,9,1,300,0,300.0
27829,8858,9,2,300,0,600.0
27830,8858,13,1,80,0,80.0
27831,8858,11,1,200,5,190.0
27832,8859,2,3,1500,0,4500.0
27833,8859,10,1,150,0,150.0
27834,8859,14,2,400,0,800.0
27835,8860,8,2,500,5,950.0
27836,8860,1,1,2500,5,2375.0
27837,8860,2,1,1500,0,1500.0
27838,8861,10,2,150,0,300.0
27839,8861,13,1,80,0,80.0
27840,8861,11,2,200,5,380.0
27841,8862,7,3,600,0,1800.0
27842,8862,3,1,1200,0,1200.0
27843,8863,13,1,80,5,76.0
27844,8863,9,3,300,5,855.0
27845,8863,1,1,2500,5,2375.0
27846,8863,2,1,1500,5,1425.0
27847,8864,13,3,80,5,228.0
27848,8864,10,2,150,5,285.0
27849,8864,13,1,80,5,76.0
27850,8865,11,1,200,0,200.0
27851,8865,3,2,1200,0,2400.0
27852,8865,5,3,1100,5,3135.0
27853,8866,8,3,500,0,1500.0
27854,8866,7,3,600,5,1710.0
27855,8866,3,1,1200,0,1200.0
27856,8866,10,3,150,0,450.0
27857,8866,4,2,1800,0,3600.0
27858,8867,11,2,200,0,400.0
27859,8867,7,3,600,0,1800.0
27860,8867,8,2,500,0,1000.0
27861,8868,2,3,1500,0,4500.0
27862,8868,14,2,400,0,800.0
27863,8868,6,3,1300,0,3900.0
27864,8869,11,3,200,0,600.0
27865,8869,9,1,300,0,300.0
27866,8869,10,1,150,0,150.0
27867,8869,12,3,100,0,300.0
27868,8869,8,3,500,0,1500.0
27869,8870,2,2,1500,0,3000.0
27870,8870,4,3,1800,5,5130.0
27871,8870,5,3,1100,5,3135.0
27872,8870,3,2,1200,0,2400.0
27873,8871,6,1,1300,5,1235.0
27874,8871,8,1,500,0,500.0
27875,8871,12,1,100,0,100.0
27876,8872,5,3,1100,0,3300.0
27877,8872,9,2,300,0,600.0
27878,8872,6,1,1300,0,1300.0
27879,8872,5,1,1100,0,1100.0
27880,8873,1,2,2500,0,5000.0
27881,8873,10,2,150,0,300.0
27882,8874,10,3,150,0,450.0
27883,8874,5,3,1100,0,3300.0
27884,8874,11,2,200,0,400.0
27885,8874,4,1,1800,0,1800.0
27886,8875,11,3,200,0,600.0
27887,8875,7,1,600,5,570.0
27888,8875,2,3,1500,0,4500.0
27889,8876,12,1,100,0,100.0
27890,8876,4,3,1800,0,5400.0
27891,8876,13,2,80,0,160.0
27892,8877,12,1,100,10,90.0
27893,8877,4,3,1800,0,5400.0
27894,8877,6,2,1300,0,2600.0
27895,8877,1,2,2500,0,5000.0
27896,8877,1,2,2500,10,4500.0
27897,8878,9,2,300,0,600.0
27898,8878,2,1,1500,0,1500.0
27899,8878,9,2,300,0,600.0
27900,8879,14,3,400,0,1200.0
27901,8879,11,2,200,0,400.0
27902,8879,5,2,1100,0,2200.0
27903,8880,7,1,600,0,600.0
27904,8880,11,1,200,0,200.0
27905,8880,7,3,600,0,1800.0
27906,8880,3,1,1200,0,1200.0
27907,8881,1,2,2500,10,4500.0
27908,8881,11,2,200,0,400.0
27909,8881,8,1,500,0,500.0
27910,8881,10,3,150,0,450.0
27911,8881,8,2,500,0,1000.0
27912,8882,9,1,300,0,300.0
27913,8882,9,1,300,0,300.0
27914,8882,14,3,400,0,1200.0
27915,8883,3,3,1200,0,3600.0
27916,8883,13,3,80,5,228.0
27917,8883,10,2,150,0,300.0
27918,8883,10,1,150,5,142.5
27919,8883,7,3,600,0,1800.0
27920,8884,2,2,1500,5,2850.0
27921,8884,7,3,600,0,1800.0
27922,8884,6,2,1300,0,2600.0
27923,8884,8,3,500,0,1500.0
27924,8885,4,1,1800,0,1800.0
27925,8885,11,2,200,0,400.0
27926,8885,3,3,1200,0,3600.0
27927,8885,7,3,600,10,1620.0
27928,8885,1,3,2500,0,7500.0
27929,8886,10,1,150,5,142.5
27930,8886,7,3,600,0,1800.0
27931,8886,7,3,600,0,1800.0
27932,8886,6,3,1300,0,3900.0
27933,8886,13,2,80,10,144.0
27934,8887,5,3,1100,0,3300.0
27935,8887,3,3,1200,0,3600.0
27936,8887,8,1,500,0,500.0
27937,8888,8,2,500,5,950.0
27938,8888,14,1,400,0,400.0
27939,8888,10,3,150,5,427.5
27940,8888,11,1,200,5,190.0
27941,8889,8,3,500,5,1425.0
27942,8889,13,1,80,0,80.0
27943,8890,12,1,100,0,100.0
27944,8890,5,3,1100,0,3300.0
27945,8891,6,1,1300,0,1300.0
27946,8892,14,1,400,5,380.0
27947,8892,7,2,600,5,1140.0
27948,8892,2,2,1500,0,3000.0
27949,8893,4,1,1800,0,1800.0
27950,8894,4,1,1800,0,1800.0
27951,8894,8,3,500,0,1500.0
27952,8894,5,1,1100,0,1100.0
27953,8895,9,3,300,0,900.0
27954,8895,6,2,1300,0,2600.0
27955,8896,2,3,1500,0,4500.0
27956,8897,14,3,400,0,1200.0
27957,8897,1,1,2500,0,2500.0
27958,8897,1,1,2500,0,2500.0
27959,8898,12,2,100,10,180.0
27960,8898,9,2,300,5,570.0
27961,8898,10,1,150,0,150.0
27962,8898,14,2,400,5,760.0
27963,8899,1,1,2500,5,2375.0
27964,8899,1,2,2500,0,5000.0
27965,8899,9,3,300,0,900.0
27966,8899,13,2,80,0,160.0
27967,8900,8,2,500,10,900.0
27968,8900,9,1,300,0,300.0
27969,8900,5,3,1100,0,3300.0
27970,8900,9,1,300,0,300.0
27971,8900,7,3,600,0,1800.0
27972,8901,10,3,150,0,450.0
27973,8901,12,2,100,0,200.0
27974,8901,1,1,2500,0,2500.0
27975,8901,11,2,200,0,400.0
27976,8902,10,2,150,0,300.0
27977,8902,7,1,600,10,540.0
27978,8903,4,2,1800,0,3600.0
27979,8903,2,3,1500,5,4275.0
27980,8903,13,3,80,0,240.0
27981,8904,8,3,500,0,1500.0
27982,8904,2,3,1500,0,4500.0
27983,8905,12,2,100,0,200.0
27984,8905,5,1,1100,0,1100.0
27985,8906,1,3,2500,5,7125.0
27986,8906,7,3,600,0,1800.0
27987,8907,2,1,1500,0,1500.0
27988,8907,10,2,150,0,300.0
27989,8908,4,2,1800,0,3600.0
27990,8908,8,1,500,0,500.0
27991,8908,10,3,150,0,450.0
27992,8908,7,2,600,0,1200.0
27993,8909,13,1,80,0,80.0
27994,8909,10,3,150,0,450.0
27995,8909,10,1,150,5,142.5
27996,8909,3,3,1200,0,3600.0
27997,8910,5,1,1100,0,1100.0
27998,8910,9,1,300,0,300.0
27999,8910,8,2,500,0,1000.0
28000,8911,10,2,150,0,300.0
28001,8911,5,1,1100,0,1100.0
28002,8912,5,1,1100,10,990.0
28003,8913,11,3,200,0,600.0
28004,8913,6,1,1300,0,1300.0
28005,8913,4,1,1800,0,1800.0
28006,8914,1,1,2500,0,2500.0
28007,8915,3,1,1200,0,1200.0
28008,8915,7,3,600,0,1800.0
28009,8915,3,2,1200,0,2400.0
28010,8915,8,2,500,0,1000.0
28011,8916,1,3,2500,0,7500.0
28012,8916,1,2,2500,0,5000.0
28013,8917,5,2,1100,5,2090.0
28014,8917,10,1,150,0,150.0
28015,8918,13,2,80,0,160.0
28016,8918,3,1,1200,0,1200.0
28017,8918,3,1,1200,0,1200.0
28018,8918,14,3,400,5,1140.0
28019,8919,12,3,100,0,300.0
28020,8919,14,3,400,10,1080.0
28021,8920,8,2,500,0,1000.0
28022,8920,3,1,1200,5,1140.0
28023,8920,6,2,1300,0,2600.0
28024,8921,6,3,1300,0,3900.0
28025,8921,3,3,1200,0,3600.0
28026,8921,10,3,150,0,450.0
28027,8922,10,2,150,5,285.0
28028,8922,5,1,1100,0,1100.0
28029,8922,12,2,100,10,180.0
28030,8922,5,2,1100,5,2090.0
28031,8923,1,3,2500,0,7500.0
28032,8923,14,1,400,5,380.0
28033,8923,12,2,100,0,200.0
28034,8924,13,1,80,5,76.0
28035,8924,10,2,150,0,300.0
28036,8924,4,3,1800,0,5400.0
28037,8924,8,3,500,0,1500.0
28038,8924,4,3,1800,0,5400.0
28039,8925,10,2,150,0,300.0
28040,8925,5,3,1100,0,3300.0
28041,8925,12,1,100,0,100.0
28042,8926,14,3,400,0,1200.0
28043,8926,6,3,1300,0,3900.0
28044,8926,11,3,200,0,600.0
28045,8927,12,1,100,0,100.0
28046,8927,5,3,1100,0,3300.0
28047,8927,2,1,1500,0,1500.0
28048,8927,9,3,300,0,900.0
28049,8928,3,1,1200,0,1200.0
28050,8928,13,3,80,5,228.0
28051,8928,1,3,2500,0,7500.0
28052,8928,10,1,150,10,135.0
28053,8929,10,3,150,0,450.0
28054,8929,8,1,500,0,500.0
28055,8929,4,2,1800,0,3600.0
28056,8930,7,3,600,0,1800.0
28057,8930,2,1,1500,0,1500.0
28058,8930,1,2,2500,5,4750.0
28059,8930,13,2,80,0,160.0
28060,8931,10,2,150,0,300.0
28061,8931,13,1,80,0,80.0
28062,8931,8,3,500,10,1350.0
28063,8931,8,2,500,0,1000.0
28064,8932,4,2,1800,0,3600.0
28065,8932,6,1,1300,0,1300.0
28066,8933,5,3,1100,0,3300.0
28067,8933,9,3,300,5,855.0
28068,8933,7,2,600,0,1200.0
28069,8934,6,3,1300,0,3900.0
28070,8935,14,3,400,0,1200.0
28071,8936,3,1,1200,10,1080.0
28072,8936,1,3,2500,0,7500.0
28073,8936,5,2,1100,0,2200.0
28074,8936,13,2,80,0,160.0
28075,8936,4,1,1800,0,1800.0
28076,8937,8,1,500,0,500.0
28077,8937,7,2,600,5,1140.0
28078,8937,12,3,100,5,285.0
28079,8937,3,3,1200,0,3600.0
28080,8937,1,1,2500,0,2500.0
28081,8938,3,2,1200,0,2400.0
28082,8938,12,1,100,0,100.0
28083,8938,7,1,600,0,600.0
28084,8938,2,2,1500,0,3000.0
28085,8939,6,2,1300,5,2470.0
28086,8939,10,3,150,0,450.0
28087,8939,9,3,300,5,855.0
28088,8940,2,3,1500,0,4500.0
28089,8940,9,2,300,5,570.0
28090,8940,8,2,500,5,950.0
28091,8941,2,2,1500,0,3000.0
28092,8941,3,1,1200,0,1200.0
28093,8941,2,1,1500,0,1500.0
28094,8942,4,3,1800,0,5400.0
28095,8942,12,1,100,0,100.0
28096,8942,11,1,200,10,180.0
28097,8943,8,3,500,0,1500.0
28098,8944,6,2,1300,0,2600.0
28099,8944,6,1,1300,0,1300.0
28100,8944,8,2,500,0,1000.0
28101,8944,13,3,80,0,240.0
28102,8945,2,2,1500,0,3000.0
28103,8945,6,3,1300,5,3705.0
28104,8946,6,3,1300,0,3900.0
28105,8946,3,1,1200,0,1200.0
28106,8947,11,3,200,0,600.0
28107,8947,1,2,2500,0,5000.0
28108,8947,6,1,1300,0,1300.0
28109,8947,9,3,300,0,900.0
28110,8947,11,3,200,5,570.0
28111,8948,12,2,100,0,200.0
28112,8948,11,1,200,0,200.0
28113,8948,8,3,500,5,1425.0
28114,8948,1,1,2500,0,2500.0
28115,8949,2,1,1500,0,1500.0
28116,8949,7,1,600,0,600.0
28117,8950,10,3,150,5,427.5
28118,8950,13,2,80,0,160.0
28119,8950,13,2,80,0,160.0
28120,8951,3,3,1200,0,3600.0
28121,8951,3,3,1200,0,3600.0
28122,8952,13,1,80,0,80.0
28123,8952,6,3,1300,0,3900.0
28124,8953,8,1,500,0,500.0
28125,8953,10,1,150,0,150.0
28126,8954,11,2,200,0,400.0
28127,8954,8,2,500,0,1000.0
28128,8954,14,2,400,0,800.0
28129,8954,14,3,400,0,1200.0
28130,8954,13,1,80,0,80.0
28131,8955,14,3,400,0,1200.0
28132,8955,9,2,300,5,570.0
28133,8955,5,3,1100,0,3300.0
28134,8955,13,2,80,0,160.0
28135,8955,3,1,1200,0,1200.0
28136,8956,10,3,150,0,450.0
28137,8957,2,3,1500,0,4500.0
28138,8957,9,2,300,0,600.0
28139,8957,10,2,150,0,300.0
28140,8957,10,3,150,0,450.0
28141,8958,7,3,600,5,1710.0
28142,8958,8,2,500,0,1000.0
28143,8958,11,2,200,0,400.0
28144,8959,11,2,200,0,400.0
28145,8959,11,1,200,0,200.0
28146,8959,4,1,1800,0,1800.0
28147,8959,9,3,300,5,855.0
28148,8960,2,3,1500,10,4050.0
28149,8960,14,3,400,5,1140.0
28150,8960,8,2,500,5,950.0
28151,8961,10,1,150,5,142.5
28152,8961,1,3,2500,0,7500.0
28153,8961,5,3,1100,0,3300.0
28154,8961,5,2,1100,5,2090.0
28155,8962,2,2,1500,0,3000.0
28156,8962,9,1,300,0,300.0
28157,8962,4,2,1800,0,3600.0
28158,8962,5,1,1100,0,1100.0
28159,8962,5,3,1100,0,3300.0
28160,8963,4,1,1800,0,1800.0
28161,8963,11,1,200,0,200.0
28162,8963,14,3,400,0,1200.0
28163,8963,12,3,100,10,270.0
28164,8963,2,1,1500,0,1500.0
28165,8964,2,2,1500,10,2700.0
28166,8964,3,1,1200,0,1200.0
28167,8964,7,2,600,5,1140.0
28168,8964,3,2,1200,10,2160.0
28169,8964,6,3,1300,0,3900.0
28170,8965,12,2,100,0,200.0
28171,8965,2,1,1500,0,1500.0
28172,8965,6,3,1300,0,3900.0
28173,8965,2,1,1500,5,1425.0
28174,8965,8,2,500,0,1000.0
28175,8966,8,2,500,0,1000.0
28176,8966,10,3,150,10,405.0
28177,8967,5,3,1100,0,3300.0
28178,8967,11,1,200,0,200.0
28179,8967,12,2,100,0,200.0
28180,8968,6,2,1300,0,2600.0
28181,8968,4,2,1800,0,3600.0
28182,8968,10,3,150,0,450.0
28183,8968,12,2,100,0,200.0
28184,8969,7,3,600,0,1800.0
28185,8970,14,3,400,0,1200.0
28186,8971,2,3,1500,5,4275.0
28187,8971,4,3,1800,0,5400.0
28188,8971,5,2,1100,5,2090.0
28189,8972,10,3,150,0,450.0
28190,8972,5,3,1100,0,3300.0
28191,8972,7,2,600,0,1200.0
28192,8973,4,1,1800,0,1800.0
28193,8973,6,3,1300,0,3900.0
28194,8973,6,2,1300,0,2600.0
28195,8973,10,1,150,0,150.0
28196,8974,13,1,80,0,80.0
28197,8974,10,2,150,0,300.0
28198,8974,11,1,200,0,200.0
28199,8974,2,1,1500,0,1500.0
28200,8975,13,3,80,0,240.0
28201,8975,12,1,100,0,100.0
28202,8976,13,3,80,0,240.0
28203,8976,13,2,80,0,160.0
28204,8977,12,2,100,0,200.0
28205,8977,8,3,500,0,1500.0
28206,8977,4,1,1800,0,1800.0
28207,8978,3,2,1200,0,2400.0
28208,8978,2,1,1500,0,1500.0
28209,8978,4,1,1800,0,1800.0
28210,8979,11,3,200,0,600.0
28211,8980,5,3,1100,0,3300.0
28212,8980,1,3,2500,0,7500.0
28213,8980,8,1,500,0,500.0
28214,8980,6,3,1300,0,3900.0
28215,8981,5,2,1100,0,2200.0
28216,8981,5,1,1100,0,1100.0
28217,8981,12,1,100,0,100.0
28218,8981,7,2,600,0,1200.0
28219,8981,12,1,100,0,100.0
28220,8982,10,3,150,5,427.5
28221,8982,3,2,1200,0,2400.0
28222,8983,9,1,300,10,270.0
28223,8983,2,2,1500,5,2850.0
28224,8983,8,1,500,0,500.0
28225,8984,11,3,200,0,600.0
28226,8984,10,1,150,5,142.5
28227,8984,7,3,600,0,1800.0
28228,8984,10,2,150,0,300.0
28229,8984,1,3,2500,0,7500.0
28230,8985,4,2,1800,0,3600.0
28231,8985,13,1,80,0,80.0
28232,8985,8,3,500,0,1500.0
28233,8986,6,3,1300,5,3705.0
28234,8986,2,1,1500,0,1500.0
28235,8986,1,2,2500,5,4750.0
28236,8986,9,3,300,0,900.0
28237,8986,2,1,1500,0,1500.0
28238,8987,10,1,150,5,142.5
28239,8988,3,3,1200,0,3600.0
28240,8989,5,3,1100,0,3300.0
28241,8989,13,2,80,0,160.0
28242,8989,2,3,1500,10,4050.0
28243,8989,1,3,2500,5,7125.0
28244,8990,2,1,1500,5,1425.0
28245,8990,2,3,1500,0,4500.0
28246,8990,10,3,150,0,450.0
28247,8990,13,2,80,0,160.0
28248,8990,6,3,1300,0,3900.0
28249,8991,11,2,200,5,380.0
28250,8991,11,3,200,0,600.0
28251,8992,12,3,100,5,285.0
28252,8992,7,1,600,0,600.0
28253,8992,12,3,100,10,270.0
28254,8993,4,3,1800,0,5400.0
28255,8993,14,2,400,0,800.0
28256,8993,6,3,1300,0,3900.0
28257,8994,4,1,1800,0,1800.0
28258,8994,9,2,300,0,600.0
28259,8994,6,1,1300,0,1300.0
28260,8994,3,3,1200,0,3600.0
28261,8994,6,1,1300,0,1300.0
28262,8995,6,2,1300,5,2470.0
28263,8995,3,2,1200,5,2280.0
28264,8995,8,1,500,0,500.0
28265,8995,5,2,1100,0,2200.0
28266,8995,3,2,1200,0,2400.0
28267,8996,5,1,1100,0,1100.0
28268,8996,4,1,1800,0,1800.0
28269,8996,8,2,500,0,1000.0
28270,8997,1,2,2500,0,5000.0
28271,8998,5,3,1100,0,3300.0
28272,8998,2,1,1500,0,1500.0
28273,8998,5,1,1100,0,1100.0
28274,8998,1,3,2500,0,7500.0
28275,8999,9,1,300,0,300.0
28276,8999,1,1,2500,0,2500.0
28277,9000,9,3,300,0,900.0
28278,9000,11,3,200,0,600.0
28279,9000,7,2,600,0,1200.0
28280,9001,4,2,1800,0,3600.0
28281,9001,4,3,1800,0,5400.0
28282,9001,8,1,500,0,500.0
28283,9001,2,3,1500,0,4500.0
28284,9002,12,2,100,0,200.0
28285,9003,8,1,500,0,500.0
28286,9003,6,3,1300,0,3900.0
28287,9003,9,1,300,5,285.0
28288,9003,9,3,300,0,900.0
28289,9004,9,1,300,0,300.0
28290,9004,14,3,400,0,1200.0
28291,9004,8,3,500,0,1500.0
28292,9004,14,2,400,0,800.0
28293,9005,2,3,1500,10,4050.0
28294,9005,6,2,1300,0,2600.0
28295,9005,10,1,150,5,142.5
28296,9005,11,3,200,10,540.0
28297,9006,10,3,150,0,450.0
28298,9006,7,1,600,10,540.0
28299,9006,11,2,200,0,400.0
28300,9006,4,2,1800,0,3600.0
28301,9007,13,2,80,0,160.0
28302,9007,10,1,150,10,135.0
28303,9007,8,1,500,0,500.0
28304,9008,4,3,1800,0,5400.0
28305,9008,1,1,2500,0,2500.0
28306,9008,14,2,400,0,800.0
28307,9009,2,3,1500,0,4500.0
28308,9009,3,1,1200,0,1200.0
28309,9010,6,2,1300,0,2600.0
28310,9010,12,2,100,0,200.0
28311,9010,12,2,100,5,190.0
28312,9010,3,2,1200,10,2160.0
28313,9010,12,3,100,5,285.0
28314,9011,3,3,1200,0,3600.0
28315,9011,1,3,2500,0,7500.0
28316,9011,5,3,1100,0,3300.0
28317,9012,11,2,200,0,400.0
28318,9012,12,3,100,5,285.0
28319,9012,10,1,150,0,150.0
28320,9012,13,3,80,0,240.0
28321,9013,10,2,150,5,285.0
28322,9013,3,2,1200,0,2400.0
28323,9014,3,2,1200,5,2280.0
28324,9014,3,2,1200,0,2400.0
28325,9014,3,3,1200,0,3600.0
28326,9014,2,2,1500,0,3000.0
28327,9014,5,1,1100,0,1100.0
28328,9015,3,3,1200,10,3240.0
28329,9015,8,2,500,0,1000.0
28330,9015,8,3,500,0,1500.0
28331,9016,6,3,1300,0,3900.0
28332,9016,1,3,2500,0,7500.0
28333,9016,2,2,1500,0,3000.0
28334,9017,11,3,200,10,540.0
28335,9017,2,2,1500,5,2850.0
28336,9017,6,1,1300,0,1300.0
28337,9017,1,1,2500,0,2500.0
28338,9017,1,2,2500,5,4750.0
28339,9018,5,1,1100,5,1045.0
28340,9019,5,2,1100,0,2200.0
28341,9019,5,1,1100,0,1100.0
28342,9019,3,1,1200,0,1200.0
28343,9019,14,2,400,0,800.0
28344,9020,3,2,1200,5,2280.0
28345,9020,3,3,1200,0,3600.0
28346,9020,5,3,1100,0,3300.0
28347,9020,11,3,200,0,600.0
28348,9021,1,3,2500,5,7125.0
28349,9021,3,2,1200,0,2400.0
28350,9021,14,2,400,0,800.0
28351,9022,4,3,1800,0,5400.0
28352,9022,6,2,1300,0,2600.0
28353,9022,13,2,80,0,160.0
28354,9023,12,1,100,0,100.0
28355,9023,9,3,300,0,900.0
28356,9023,3,3,1200,0,3600.0
28357,9024,1,2,2500,0,5000.0
28358,9024,11,3,200,5,570.0
28359,9025,5,1,1100,0,1100.0
28360,9026,11,3,200,0,600.0
28361,9026,10,2,150,0,300.0
28362,9026,6,2,1300,0,2600.0
28363,9026,6,2,1300,0,2600.0
28364,9027,5,2,1100,0,2200.0
28365,9027,7,2,600,0,1200.0
28366,9027,9,1,300,5,285.0
28367,9027,12,2,100,0,200.0
28368,9028,1,3,2500,0,7500.0
28369,9028,1,2,2500,0,5000.0
28370,9028,12,3,100,0,300.0
28371,9029,2,2,1500,5,2850.0
28372,9029,13,1,80,5,76.0
28373,9030,10,1,150,0,150.0
28374,9030,3,3,1200,0,3600.0
28375,9031,7,2,600,0,1200.0
28376,9031,7,1,600,0,600.0
28377,9032,14,3,400,0,1200.0
28378,9032,14,1,400,0,400.0
28379,9032,2,1,1500,0,1500.0
28380,9032,13,2,80,5,152.0
28381,9033,9,2,300,0,600.0
28382,9033,9,1,300,5,285.0
28383,9033,12,3,100,0,300.0
28384,9034,8,3,500,0,1500.0
28385,9035,9,3,300,0,900.0
28386,9035,2,3,1500,5,4275.0
28387,9035,6,1,1300,0,1300.0
28388,9035,7,3,600,0,1800.0
28389,9036,2,1,1500,0,1500.0
28390,9036,8,1,500,0,500.0
28391,9036,10,3,150,0,450.0
28392,9036,7,2,600,5,1140.0
28393,9037,11,1,200,0,200.0
28394,9037,3,2,1200,0,2400.0
28395,9038,2,2,1500,0,3000.0
28396,9038,7,2,600,5,1140.0
28397,9038,8,1,500,0,500.0
28398,9038,8,2,500,0,1000.0
28399,9039,8,1,500,0,500.0
28400,9039,12,3,100,5,285.0
28401,9039,3,3,1200,0,3600.0
28402,9040,8,2,500,0,1000.0
28403,9040,13,2,80,0,160.0
28404,9040,6,2,1300,0,2600.0
28405,9040,8,1,500,0,500.0
28406,9041,6,2,1300,0,2600.0
28407,9041,12,1,100,0,100.0
28408,9042,8,3,500,10,1350.0
28409,9042,11,1,200,0,200.0
28410,9043,6,1,1300,0,1300.0
28411,9043,4,3,1800,0,5400.0
28412,9043,3,3,1200,5,3420.0
28413,9043,9,3,300,0,900.0
28414,9044,12,2,100,0,200.0
28415,9044,14,1,400,0,400.0
28416,9044,5,1,1100,0,1100.0
28417,9045,1,1,2500,0,2500.0
28418,9045,1,2,2500,5,4750.0
28419,9045,6,2,1300,0,2600.0
28420,9045,4,1,1800,0,1800.0
28421,9046,1,1,2500,0,2500.0
28422,9046,6,2,1300,0,2600.0
28423,9046,1,2,2500,0,5000.0
28424,9046,14,2,400,0,800.0
28425,9047,7,1,600,0,600.0
28426,9047,2,1,1500,0,1500.0
28427,9047,14,1,400,0,400.0
28428,9048,7,3,600,0,1800.0
28429,9048,3,2,1200,0,2400.0
28430,9049,1,2,2500,0,5000.0
28431,9049,2,1,1500,0,1500.0
28432,9049,12,1,100,0,100.0
28433,9050,2,2,1500,0,3000.0
28434,9050,10,2,150,0,300.0
28435,9050,7,1,600,0,600.0
28436,9050,7,2,600,0,1200.0
28437,9051,12,1,100,0,100.0
28438,9051,8,2,500,0,1000.0
28439,9052,3,1,1200,0,1200.0
28440,9052,13,3,80,0,240.0
28441,9052,11,2,200,0,400.0
28442,9053,9,2,300,0,600.0
28443,9053,7,3,600,0,1800.0
28444,9054,14,3,400,5,1140.0
28445,9054,3,1,1200,0,1200.0
28446,9054,5,2,1100,0,2200.0
28447,9055,2,2,1500,0,3000.0
28448,9055,2,2,1500,0,3000.0
28449,9055,7,3,600,0,1800.0
28450,9056,3,2,1200,5,2280.0
28451,9056,6,3,1300,0,3900.0
28452,9056,12,2,100,5,190.0
28453,9056,3,1,1200,0,1200.0
28454,9057,9,1,300,0,300.0
28455,9057,12,2,100,0,200.0
28456,9058,9,2,300,0,600.0
28457,9058,12,3,100,0,300.0
28458,9059,10,2,150,0,300.0
28459,9059,14,1,400,0,400.0
28460,9059,11,1,200,0,200.0
28461,9059,9,2,300,5,570.0
28462,9060,7,3,600,0,1800.0
28463,9060,14,3,400,0,1200.0
28464,9060,12,3,100,0,300.0
28465,9060,4,1,1800,0,1800.0
28466,9060,3,3,1200,0,3600.0
28467,9061,13,1,80,5,76.0
28468,9061,13,1,80,0,80.0
28469,9062,6,2,1300,0,2600.0
28470,9062,14,2,400,0,800.0
28471,9062,12,3,100,0,300.0
28472,9063,2,3,1500,0,4500.0
28473,9063,10,2,150,0,300.0
28474,9064,6,2,1300,0,2600.0
28475,9064,11,3,200,0,600.0
28476,9064,6,2,1300,5,2470.0
28477,9064,2,2,1500,5,2850.0
28478,9065,8,1,500,0,500.0
28479,9065,5,1,1100,0,1100.0
28480,9065,14,1,400,10,360.0
28481,9065,14,1,400,0,400.0
28482,9065,5,1,1100,5,1045.0
28483,9066,6,1,1300,0,1300.0
28484,9066,9,2,300,0,600.0
28485,9066,10,2,150,0,300.0
28486,9066,13,2,80,0,160.0
28487,9066,12,3,100,5,285.0
28488,9067,11,1,200,0,200.0
28489,9067,2,1,1500,0,1500.0
28490,9068,8,2,500,5,950.0
28491,9068,3,2,1200,0,2400.0
28492,9068,1,1,2500,0,2500.0
28493,9069,14,1,400,0,400.0
28494,9069,3,2,1200,0,2400.0
28495,9070,8,1,500,10,450.0
28496,9070,12,2,100,0,200.0
28497,9070,1,3,2500,0,7500.0
28498,9071,5,2,1100,0,2200.0
28499,9071,3,2,1200,0,2400.0
28500,9071,9,3,300,5,855.0
28501,9072,5,1,1100,0,1100.0
28502,9073,2,3,1500,0,4500.0
28503,9074,3,1,1200,0,1200.0
28504,9074,14,3,400,0,1200.0
28505,9074,8,2,500,0,1000.0
28506,9075,6,1,1300,0,1300.0
28507,9075,13,1,80,0,80.0
28508,9076,6,2,1300,0,2600.0
28509,9076,5,2,1100,10,1980.0
28510,9076,12,1,100,0,100.0
28511,9076,12,1,100,0,100.0
28512,9076,6,3,1300,10,3510.0
28513,9077,5,1,1100,0,1100.0
28514,9077,14,1,400,5,380.0
28515,9077,6,3,1300,0,3900.0
28516,9078,9,2,300,0,600.0
28517,9078,1,3,2500,5,7125.0
28518,9078,7,1,600,0,600.0
28519,9078,3,3,1200,0,3600.0
28520,9078,5,2,1100,0,2200.0
28521,9079,12,1,100,0,100.0
28522,9079,3,3,1200,0,3600.0
28523,9079,2,3,1500,5,4275.0
28524,9079,8,3,500,0,1500.0
28525,9080,10,1,150,0,150.0
